game_id,date,home_team_code,away_team_code,home_team_name,away_team_name,home_score,away_score,arena,city,season,status
10915,2022-04-19T23:30:00.000Z,MIA,ATL,Miami Heat,Atlanta Hawks,115.0,105.0,FTX Arena,Miami,2021,Finished
10879,2022-04-20T00:30:00.000Z,MEM,MIN,Memphis Grizzlies,Minnesota Timberwolves,124.0,96.0,FedExForum,Memphis,2021,Finished
10880,2022-04-20T23:00:00.000Z,BOS,BKN,Boston Celtics,Brooklyn Nets,114.0,107.0,TD Garden,Boston,2021,Finished
10919,2022-04-20T02:00:00.000Z,PHX,NOP,Phoenix Suns,New Orleans Pelicans,114.0,125.0,Footprint Center,Phoenix,2021,Finished
10881,2022-04-21T00:00:00.000Z,TOR,PHI,Toronto Raptors,Philadelphia 76ers,101.0,104.0,Scotiabank Arena,Toronto,2021,Finished
10882,2022-04-21T01:30:00.000Z,MIL,CHI,Milwaukee Bucks,Chicago Bulls,110.0,114.0,Fiserv Forum,Milwaukee,2021,Finished
10883,2022-04-21T23:30:00.000Z,MIN,MEM,Minnesota Timberwolves,Memphis Grizzlies,95.0,104.0,Target Center,Minneapolis,2021,Finished
10884,2022-04-22T01:00:00.000Z,UTA,DAL,Utah Jazz,Dallas Mavericks,118.0,126.0,Vivint Arena,Salt Lake City,2021,Finished
10885,2022-04-22T02:00:00.000Z,DEN,GSW,Denver Nuggets,Golden State Warriors,113.0,118.0,Ball Arena,Denver,2021,Finished
10920,2022-04-22T23:00:00.000Z,ATL,MIA,Atlanta Hawks,Miami Heat,111.0,110.0,State Farm Arena,Atlanta,2021,Finished
10886,2022-04-23T00:30:00.000Z,CHI,MIL,Chicago Bulls,Milwaukee Bucks,81.0,111.0,United Center,Chicago,2021,Finished
10887,2022-04-23T23:30:00.000Z,BKN,BOS,Brooklyn Nets,Boston Celtics,103.0,109.0,Barclays Center,Brooklyn,2021,Finished
10889,2022-04-23T18:00:00.000Z,TOR,PHI,Toronto Raptors,Philadelphia 76ers,110.0,102.0,Scotiabank Arena,Toronto,2021,Finished
10890,2022-04-23T20:30:00.000Z,UTA,DAL,Utah Jazz,Dallas Mavericks,100.0,99.0,Vivint Arena,Salt Lake City,2021,Finished
10921,2022-04-23T01:30:00.000Z,NOP,PHX,New Orleans Pelicans,Phoenix Suns,111.0,114.0,Smoothie King Center,New Orleans,2021,Finished
10888,2022-04-24T02:00:00.000Z,MIN,MEM,Minnesota Timberwolves,Memphis Grizzlies,119.0,118.0,Target Center,Minneapolis,2021,Finished
10891,2022-04-24T17:00:00.000Z,CHI,MIL,Chicago Bulls,Milwaukee Bucks,95.0,119.0,United Center,Chicago,2021,Finished
10892,2022-04-24T19:30:00.000Z,DEN,GSW,Denver Nuggets,Golden State Warriors,126.0,121.0,Ball Arena,Denver,2021,Finished
10922,2022-04-24T23:00:00.000Z,ATL,MIA,Atlanta Hawks,Miami Heat,86.0,110.0,State Farm Arena,Atlanta,2021,Finished
10893,2022-04-25T23:00:00.000Z,BKN,BOS,Brooklyn Nets,Boston Celtics,112.0,116.0,Barclays Center,Brooklyn,2021,Finished
10923,2022-04-25T01:30:00.000Z,NOP,PHX,New Orleans Pelicans,Phoenix Suns,118.0,103.0,Smoothie King Center,New Orleans,2021,Finished
10894,2022-04-26T00:00:00.000Z,PHI,TOR,Philadelphia 76ers,Toronto Raptors,88.0,103.0,Wells Fargo Center,Philadelphia,2021,Finished
10895,2022-04-26T01:30:00.000Z,DAL,UTA,Dallas Mavericks,Utah Jazz,102.0,77.0,American Airlines Center,Dallas,2021,Finished
10896,2022-04-26T23:30:00.000Z,MEM,MIN,Memphis Grizzlies,Minnesota Timberwolves,111.0,109.0,FedExForum,Memphis,2021,Finished
10916,2022-04-26T23:00:00.000Z,MIA,ATL,Miami Heat,Atlanta Hawks,97.0,94.0,FTX Arena,Miami,2021,Finished
10897,2022-04-27T23:30:00.000Z,BOS,BKN,Boston Celtics,Brooklyn Nets,,,TD Garden,Boston,2021,Scheduled
10898,2022-04-27T23:30:00.000Z,MIL,CHI,Milwaukee Bucks,Chicago Bulls,116.0,100.0,Fiserv Forum,Milwaukee,2021,Finished
10924,2022-04-27T02:00:00.000Z,PHX,NOP,Phoenix Suns,New Orleans Pelicans,112.0,97.0,Footprint Center,Phoenix,2021,Finished
10899,2022-04-28T02:00:00.000Z,GSW,DEN,Golden State Warriors,Denver Nuggets,102.0,98.0,Chase Center,San Francisco,2021,Finished
10900,2022-04-28T23:00:00.000Z,TOR,PHI,Toronto Raptors,Philadelphia 76ers,97.0,132.0,Scotiabank Arena,Toronto,2021,Finished
10925,2022-04-28,ATL,MIA,Atlanta Hawks,Miami Heat,,,State Farm Arena,Atlanta,2021,Scheduled
10926,2022-04-28T23:30:00.000Z,NOP,PHX,New Orleans Pelicans,Phoenix Suns,109.0,115.0,Smoothie King Center,New Orleans,2021,Finished
10901,2022-04-29T02:00:00.000Z,UTA,DAL,Utah Jazz,Dallas Mavericks,96.0,98.0,Vivint Arena,Salt Lake City,2021,Finished
10902,2022-04-29,BKN,BOS,Brooklyn Nets,Boston Celtics,,,Barclays Center,Brooklyn,2021,Scheduled
10903,2022-04-29,CHI,MIL,Chicago Bulls,Milwaukee Bucks,,,United Center,Chicago,2021,Scheduled
10904,2022-04-30T01:00:00.000Z,MIN,MEM,Minnesota Timberwolves,Memphis Grizzlies,106.0,114.0,Target Center,Minneapolis,2021,Finished
10905,2022-04-30T02:30:00.000Z,DEN,GSW,Denver Nuggets,Golden State Warriors,,,Ball Arena,Denver,2021,Scheduled
10906,2022-04-30,PHI,TOR,Philadelphia 76ers,Toronto Raptors,,,Wells Fargo Center,Philadelphia,2021,Scheduled
10917,2022-04-30,MIA,ATL,Miami Heat,Atlanta Hawks,,,FTX Arena,Miami,2021,Scheduled
10927,2022-04-30,PHX,NOP,Phoenix Suns,New Orleans Pelicans,,,Footprint Center,Phoenix,2021,Scheduled
10907,2022-05-01T00:30:00.000Z,DAL,UTA,Dallas Mavericks,Utah Jazz,,,American Airlines Center,Dallas,2021,Scheduled
10908,2022-05-01,BOS,BKN,Boston Celtics,Brooklyn Nets,,,TD Garden,Boston,2021,Scheduled
10909,2022-05-01,MIL,CHI,Milwaukee Bucks,Chicago Bulls,,,Fiserv Forum,Milwaukee,2021,Scheduled
10910,2022-05-01T19:30:00.000Z,MEM,MIN,Memphis Grizzlies,Minnesota Timberwolves,,,FedExForum,Memphis,2021,Scheduled
10911,2022-05-01T19:30:00.000Z,GSW,DEN,Golden State Warriors,Denver Nuggets,,,Chase Center,San Francisco,2021,Scheduled
10928,2022-05-01T17:00:00.000Z,BOS,MIL,Boston Celtics,Milwaukee Bucks,89.0,101.0,TD Garden,Boston,2021,Finished
10949,2022-05-01T19:30:00.000Z,MEM,GSW,Memphis Grizzlies,Golden State Warriors,116.0,117.0,FedExForum,Memphis,2021,Finished
10935,2022-05-02T23:30:00.000Z,MIA,PHI,Miami Heat,Philadelphia 76ers,106.0,92.0,FTX Arena,Miami,2021,Finished
10929,2022-05-03T23:00:00.000Z,BOS,MIL,Boston Celtics,Milwaukee Bucks,109.0,86.0,TD Garden,Boston,2021,Finished
10942,2022-05-03T02:00:00.000Z,PHX,DAL,Phoenix Suns,Dallas Mavericks,121.0,114.0,Footprint Center,Phoenix,2021,Finished
10936,2022-05-04T23:30:00.000Z,MIA,PHI,Miami Heat,Philadelphia 76ers,119.0,103.0,FTX Arena,Miami,2021,Finished
10950,2022-05-04T01:30:00.000Z,MEM,GSW,Memphis Grizzlies,Golden State Warriors,106.0,101.0,FedExForum,Memphis,2021,Finished
10943,2022-05-05T02:00:00.000Z,PHX,DAL,Phoenix Suns,Dallas Mavericks,129.0,109.0,Footprint Center,Phoenix,2021,Finished
10937,2022-05-06T23:00:00.000Z,PHI,MIA,Philadelphia 76ers,Miami Heat,99.0,79.0,Wells Fargo Center,Philadelphia,2021,Finished
10930,2022-05-07T19:30:00.000Z,MIL,BOS,Milwaukee Bucks,Boston Celtics,103.0,101.0,Fiserv Forum,Milwaukee,2021,Finished
10944,2022-05-07T01:30:00.000Z,DAL,PHX,Dallas Mavericks,Phoenix Suns,103.0,94.0,American Airlines Center,Dallas,2021,Finished
10945,2022-05-08T19:30:00.000Z,DAL,PHX,Dallas Mavericks,Phoenix Suns,111.0,101.0,American Airlines Center,Dallas,2021,Finished
10951,2022-05-08T00:30:00.000Z,GSW,MEM,Golden State Warriors,Memphis Grizzlies,142.0,112.0,Chase Center,San Francisco,2021,Finished
10931,2022-05-09T23:30:00.000Z,MIL,BOS,Milwaukee Bucks,Boston Celtics,108.0,116.0,Fiserv Forum,Milwaukee,2021,Finished
10938,2022-05-09T00:00:00.000Z,PHI,MIA,Philadelphia 76ers,Miami Heat,116.0,108.0,Wells Fargo Center,Philadelphia,2021,Finished
10939,2022-05-10T23:30:00.000Z,MIA,PHI,Miami Heat,Philadelphia 76ers,120.0,85.0,FTX Arena,Miami,2021,Finished
10952,2022-05-10T02:00:00.000Z,GSW,MEM,Golden State Warriors,Memphis Grizzlies,101.0,98.0,Chase Center,San Francisco,2021,Finished
10932,2022-05-11T23:00:00.000Z,BOS,MIL,Boston Celtics,Milwaukee Bucks,107.0,110.0,TD Garden,Boston,2021,Finished
10946,2022-05-11T02:00:00.000Z,PHX,DAL,Phoenix Suns,Dallas Mavericks,110.0,80.0,Footprint Center,Phoenix,2021,Finished
10940,2022-05-12T23:00:00.000Z,PHI,MIA,Philadelphia 76ers,Miami Heat,90.0,99.0,Wells Fargo Center,Philadelphia,2021,Finished
10953,2022-05-12T01:30:00.000Z,MEM,GSW,Memphis Grizzlies,Golden State Warriors,134.0,95.0,FedExForum,Memphis,2021,Finished
10933,2022-05-13T23:30:00.000Z,MIL,BOS,Milwaukee Bucks,Boston Celtics,95.0,108.0,Fiserv Forum,Milwaukee,2021,Finished
10947,2022-05-13T01:30:00.000Z,DAL,PHX,Dallas Mavericks,Phoenix Suns,113.0,86.0,American Airlines Center,Dallas,2021,Finished
10954,2022-05-14T02:00:00.000Z,GSW,MEM,Golden State Warriors,Memphis Grizzlies,110.0,96.0,Chase Center,San Francisco,2021,Finished
10934,2022-05-15T19:30:00.000Z,BOS,MIL,Boston Celtics,Milwaukee Bucks,109.0,81.0,TD Garden,Boston,2021,Finished
10941,2022-05-15,MIA,PHI,Miami Heat,Philadelphia 76ers,,,FTX Arena,Miami,2021,Scheduled
10948,2022-05-16T00:00:00.000Z,PHX,DAL,Phoenix Suns,Dallas Mavericks,90.0,123.0,Footprint Center,Phoenix,2021,Finished
10955,2022-05-17T00:30:00.000Z,MEM,GSW,Memphis Grizzlies,Golden State Warriors,,,FedExForum,Memphis,2021,Scheduled
10956,2022-05-18T00:30:00.000Z,MIA,BOS,Miami Heat,Boston Celtics,118.0,107.0,FTX Arena,Miami,2021,Finished
10963,2022-05-19T01:00:00.000Z,GSW,DAL,Golden State Warriors,Dallas Mavericks,112.0,87.0,Chase Center,San Francisco,2021,Finished
10957,2022-05-20T00:30:00.000Z,MIA,BOS,Miami Heat,Boston Celtics,102.0,127.0,FTX Arena,Miami,2021,Finished
10964,2022-05-21T01:00:00.000Z,GSW,DAL,Golden State Warriors,Dallas Mavericks,126.0,117.0,Chase Center,San Francisco,2021,Finished
10958,2022-05-22T00:30:00.000Z,BOS,MIA,Boston Celtics,Miami Heat,103.0,109.0,TD Garden,Boston,2021,Finished
10965,2022-05-23T01:00:00.000Z,DAL,GSW,Dallas Mavericks,Golden State Warriors,100.0,109.0,American Airlines Center,Dallas,2021,Finished
10959,2022-05-24T00:30:00.000Z,BOS,MIA,Boston Celtics,Miami Heat,102.0,82.0,TD Garden,Boston,2021,Finished
10966,2022-05-25T01:00:00.000Z,DAL,GSW,Dallas Mavericks,Golden State Warriors,119.0,109.0,American Airlines Center,Dallas,2021,Finished
10960,2022-05-26T00:30:00.000Z,MIA,BOS,Miami Heat,Boston Celtics,80.0,93.0,FTX Arena,Miami,2021,Finished
10967,2022-05-27T01:00:00.000Z,GSW,DAL,Golden State Warriors,Dallas Mavericks,120.0,110.0,Chase Center,San Francisco,2021,Finished
10961,2022-05-28T00:30:00.000Z,BOS,MIA,Boston Celtics,Miami Heat,103.0,111.0,TD Garden,Boston,2021,Finished
10968,2022-05-29T01:00:00.000Z,DAL,GSW,Dallas Mavericks,Golden State Warriors,,,American Airlines Center,Dallas,2021,Scheduled
10962,2022-05-30T00:30:00.000Z,MIA,BOS,Miami Heat,Boston Celtics,96.0,100.0,FTX Arena,Miami,2021,Finished
10969,2022-05-31T00:00:00.000Z,GSW,DAL,Golden State Warriors,Dallas Mavericks,,,Chase Center,San Francisco,2021,Scheduled
10970,2022-06-03T01:00:00.000Z,GSW,BOS,Golden State Warriors,Boston Celtics,108.0,120.0,Chase Center,San Francisco,2021,Finished
10977,2022-06-06T00:00:00.000Z,GSW,BOS,Golden State Warriors,Boston Celtics,107.0,88.0,Chase Center,San Francisco,2021,Finished
10972,2022-06-09T01:00:00.000Z,BOS,GSW,Boston Celtics,Golden State Warriors,116.0,100.0,TD Garden,Boston,2021,Finished
10978,2022-06-11T01:00:00.000Z,BOS,GSW,Boston Celtics,Golden State Warriors,97.0,107.0,TD Garden,Boston,2021,Finished
10974,2022-06-14T01:00:00.000Z,GSW,BOS,Golden State Warriors,Boston Celtics,104.0,94.0,Chase Center,San Francisco,2021,Finished
10975,2022-06-17T01:00:00.000Z,BOS,GSW,Boston Celtics,Golden State Warriors,90.0,103.0,TD Garden,Boston,2021,Finished
10976,2022-06-20T00:00:00.000Z,GSW,BOS,Golden State Warriors,Boston Celtics,,,Chase Center,San Francisco,2021,Scheduled
12280,2022-07-02T21:00:00.000Z,MIA,LAL,Miami Heat,Los Angeles Lakers,66.0,100.0,,,2022,Finished
12281,2022-07-02T23:30:00.000Z,GSW,SAC,Golden State Warriors,Sacramento Kings,68.0,86.0,,,2022,Finished
12282,2022-07-03T21:00:00.000Z,SAC,MIA,Sacramento Kings,Miami Heat,81.0,64.0,,,2022,Finished
12283,2022-07-03T23:30:00.000Z,GSW,LAL,Golden State Warriors,Los Angeles Lakers,77.0,100.0,,,2022,Finished
12284,2022-07-05T19:00:00.000Z,MIA,GSW,Miami Heat,Golden State Warriors,94.0,70.0,,,2022,Finished
12285,2022-07-05T21:30:00.000Z,LAL,SAC,Los Angeles Lakers,Sacramento Kings,75.0,87.0,,,2022,Finished
12361,2022-07-05T23:00:00.000Z,PHI,MEM,Philadelphia 76ers,Memphis Grizzlies,99.0,103.0,,,2022,Finished
12362,2022-07-06T01:00:00.000Z,UTA,OKC,Utah Jazz,Oklahoma City Thunder,77.0,98.0,,,2022,Finished
12363,2022-07-06T23:00:00.000Z,OKC,MEM,Oklahoma City Thunder,Memphis Grizzlies,87.0,71.0,,,2022,Finished
12364,2022-07-07T01:00:00.000Z,UTA,PHI,Utah Jazz,Philadelphia 76ers,82.0,86.0,,,2022,Finished
12365,2022-07-07T22:00:00.000Z,PHI,OKC,Philadelphia 76ers,Oklahoma City Thunder,80.0,79.0,,,2022,Finished
12286,2022-07-08T02:00:00.000Z,ORL,HOU,Orlando Magic,Houston Rockets,91.0,77.0,,,2022,Finished
12287,2022-07-08T04:00:00.000Z,DET,POR,Detroit Pistons,Portland Trail Blazers,81.0,78.0,,,2022,Finished
12288,2022-07-08T20:00:00.000Z,CHI,DAL,Chicago Bulls,Dallas Mavericks,100.0,99.0,,,2022,Finished
12289,2022-07-08T21:00:00.000Z,CLE,SAS,Cleveland Cavaliers,San Antonio Spurs,99.0,90.0,,,2022,Finished
12290,2022-07-08T22:00:00.000Z,IND,CHA,Indiana Pacers,Charlotte Hornets,96.0,84.0,,,2022,Finished
12291,2022-07-08T23:00:00.000Z,MIL,BKN,Milwaukee Bucks,Brooklyn Nets,94.0,90.0,,,2022,Finished
12366,2022-07-08T00:00:00.000Z,UTA,MEM,Utah Jazz,Memphis Grizzlies,84.0,95.0,,,2022,Finished
12292,2022-07-09T00:00:00.000Z,NYK,GSW,New York Knicks,Golden State Warriors,101.0,88.0,,,2022,Finished
12293,2022-07-09T01:00:00.000Z,MIN,DEN,Minnesota Timberwolves,Denver Nuggets,85.0,78.0,,,2022,Finished
12294,2022-07-09T02:00:00.000Z,LAL,PHX,Los Angeles Lakers,Phoenix Suns,84.0,104.0,,,2022,Finished
12295,2022-07-09T19:30:00.000Z,PHI,TOR,Philadelphia 76ers,Toronto Raptors,77.0,97.0,,,2022,Finished
12296,2022-07-09T20:00:00.000Z,SAC,ORL,Sacramento Kings,Orlando Magic,92.0,94.0,,,2022,Finished
12297,2022-07-09T21:30:00.000Z,MIA,BOS,Miami Heat,Boston Celtics,88.0,78.0,,,2022,Finished
12298,2022-07-09T22:00:00.000Z,WAS,DET,Washington Wizards,Detroit Pistons,99.0,105.0,,,2022,Finished
12299,2022-07-09T23:30:00.000Z,UTA,ATL,Utah Jazz,Atlanta Hawks,72.0,66.0,,,2022,Finished
12300,2022-07-10T00:00:00.000Z,HOU,OKC,Houston Rockets,Oklahoma City Thunder,90.0,88.0,,,2022,Finished
12301,2022-07-10T01:30:00.000Z,MEM,LAC,Memphis Grizzlies,LA Clippers,76.0,94.0,,,2022,Finished
12302,2022-07-10T02:00:00.000Z,POR,NOP,Portland Trail Blazers,New Orleans Pelicans,85.0,68.0,,,2022,Finished
12303,2022-07-10T19:00:00.000Z,SAC,IND,Sacramento Kings,Indiana Pacers,103.0,96.0,,,2022,Finished
12304,2022-07-10T19:30:00.000Z,BKN,PHI,Brooklyn Nets,Philadelphia 76ers,91.0,84.0,,,2022,Finished
12305,2022-07-10T21:00:00.000Z,NYK,CHI,New York Knicks,Chicago Bulls,101.0,69.0,,,2022,Finished
12306,2022-07-10T21:30:00.000Z,PHX,WAS,Phoenix Suns,Washington Wizards,72.0,97.0,,,2022,Finished
12307,2022-07-10T23:00:00.000Z,CLE,DEN,Cleveland Cavaliers,Denver Nuggets,76.0,84.0,,,2022,Finished
12308,2022-07-10T23:30:00.000Z,SAS,GSW,San Antonio Spurs,Golden State Warriors,85.0,86.0,,,2022,Finished
12309,2022-07-11T01:00:00.000Z,MEM,MIN,Memphis Grizzlies,Minnesota Timberwolves,70.0,63.0,,,2022,Finished
12310,2022-07-11T01:30:00.000Z,LAL,CHA,Los Angeles Lakers,Charlotte Hornets,86.0,89.0,,,2022,Finished
12311,2022-07-11T22:00:00.000Z,ATL,NOP,Atlanta Hawks,New Orleans Pelicans,73.0,101.0,,,2022,Finished
12312,2022-07-11T23:00:00.000Z,SAS,HOU,San Antonio Spurs,Houston Rockets,84.0,97.0,,,2022,Finished
12313,2022-07-12T00:00:00.000Z,BOS,MIL,Boston Celtics,Milwaukee Bucks,111.0,109.0,,,2022,Finished
12314,2022-07-12T01:00:00.000Z,OKC,ORL,Oklahoma City Thunder,Orlando Magic,84.0,81.0,,,2022,Finished
12315,2022-07-12T02:00:00.000Z,UTA,DAL,Utah Jazz,Dallas Mavericks,83.0,82.0,,,2022,Finished
12316,2022-07-12T03:00:00.000Z,POR,NYK,Portland Trail Blazers,New York Knicks,88.0,77.0,,,2022,Finished
12317,2022-07-12T21:00:00.000Z,TOR,CHI,Toronto Raptors,Chicago Bulls,83.0,93.0,,,2022,Finished
12318,2022-07-12T22:30:00.000Z,BKN,MEM,Brooklyn Nets,Memphis Grizzlies,84.0,120.0,,,2022,Finished
12319,2022-07-12T23:00:00.000Z,MIA,ATL,Miami Heat,Atlanta Hawks,88.0,95.0,,,2022,Finished
12320,2022-07-13T01:00:00.000Z,GSW,BOS,Golden State Warriors,Boston Celtics,92.0,103.0,,,2022,Finished
12321,2022-07-13T01:00:00.000Z,IND,DET,Indiana Pacers,Detroit Pistons,101.0,87.0,,,2022,Finished
12322,2022-07-13T03:00:00.000Z,DAL,PHX,Dallas Mavericks,Phoenix Suns,78.0,105.0,,,2022,Finished
12323,2022-07-13T03:00:00.000Z,LAC,LAL,LA Clippers,Los Angeles Lakers,72.0,83.0,,,2022,Finished
12324,2022-07-13T20:00:00.000Z,MIL,MIN,Milwaukee Bucks,Minnesota Timberwolves,87.0,75.0,,,2022,Finished
12325,2022-07-13T21:00:00.000Z,CHA,CLE,Charlotte Hornets,Cleveland Cavaliers,91.0,80.0,,,2022,Finished
12326,2022-07-13T22:00:00.000Z,NOP,WAS,New Orleans Pelicans,Washington Wizards,106.0,88.0,,,2022,Finished
12327,2022-07-13T23:00:00.000Z,UTA,TOR,Utah Jazz,Toronto Raptors,74.0,80.0,,,2022,Finished
12328,2022-07-14T00:00:00.000Z,OKC,SAC,Oklahoma City Thunder,Sacramento Kings,86.0,80.0,,,2022,Finished
12329,2022-07-14T01:00:00.000Z,PHI,MIA,Philadelphia 76ers,Miami Heat,75.0,71.0,,,2022,Finished
12330,2022-07-14T02:00:00.000Z,LAC,DEN,LA Clippers,Denver Nuggets,75.0,80.0,,,2022,Finished
12331,2022-07-14T19:30:00.000Z,BOS,MEM,Boston Celtics,Memphis Grizzlies,108.0,91.0,,,2022,Finished
12332,2022-07-14T20:00:00.000Z,SAS,ATL,San Antonio Spurs,Atlanta Hawks,86.0,87.0,,,2022,Finished
12333,2022-07-14T21:30:00.000Z,DET,CLE,Detroit Pistons,Cleveland Cavaliers,79.0,82.0,,,2022,Finished
12334,2022-07-14T22:00:00.000Z,CHA,CHI,Charlotte Hornets,Chicago Bulls,73.0,89.0,,,2022,Finished
12335,2022-07-14T23:30:00.000Z,ORL,NYK,Orlando Magic,New York Knicks,89.0,102.0,,,2022,Finished
12336,2022-07-15T00:00:00.000Z,MIL,DAL,Milwaukee Bucks,Dallas Mavericks,100.0,89.0,,,2022,Finished
12337,2022-07-15T01:30:00.000Z,HOU,POR,Houston Rockets,Portland Trail Blazers,77.0,85.0,,,2022,Finished
12338,2022-07-15T02:00:00.000Z,MIN,BKN,Minnesota Timberwolves,Brooklyn Nets,83.0,102.0,,,2022,Finished
12339,2022-07-15T21:00:00.000Z,UTA,LAC,Utah Jazz,LA Clippers,65.0,82.0,,,2022,Finished
12340,2022-07-15T22:00:00.000Z,DEN,PHI,Denver Nuggets,Philadelphia 76ers,71.0,97.0,,,2022,Finished
12341,2022-07-15T23:00:00.000Z,GSW,OKC,Golden State Warriors,Oklahoma City Thunder,82.0,90.0,,,2022,Finished
12342,2022-07-16T00:00:00.000Z,PHX,SAC,Phoenix Suns,Sacramento Kings,69.0,82.0,,,2022,Finished
12343,2022-07-16T01:00:00.000Z,WAS,IND,Washington Wizards,Indiana Pacers,97.0,79.0,,,2022,Finished
12344,2022-07-16T02:00:00.000Z,TOR,MIA,Toronto Raptors,Miami Heat,88.0,78.0,,,2022,Finished
12345,2022-07-16T03:00:00.000Z,NOP,LAL,New Orleans Pelicans,Los Angeles Lakers,94.0,102.0,,,2022,Finished
12346,2022-07-16T19:00:00.000Z,CLE,ATL,Cleveland Cavaliers,Atlanta Hawks,94.0,90.0,,,2022,Finished
12347,2022-07-16T20:00:00.000Z,DET,ORL,Detroit Pistons,Orlando Magic,102.0,86.0,,,2022,Finished
12348,2022-07-16T21:00:00.000Z,MIN,CHA,Minnesota Timberwolves,Charlotte Hornets,89.0,86.0,,,2022,Finished
12349,2022-07-16T22:00:00.000Z,SAS,MEM,San Antonio Spurs,Memphis Grizzlies,90.0,87.0,,,2022,Finished
12350,2022-07-16T23:00:00.000Z,PHI,CHI,Philadelphia 76ers,Chicago Bulls,104.0,119.0,,,2022,Finished
12351,2022-07-17T00:00:00.000Z,BOS,BKN,Boston Celtics,Brooklyn Nets,95.0,102.0,,,2022,Finished
12352,2022-07-17T01:00:00.000Z,SAC,HOU,Sacramento Kings,Houston Rockets,92.0,81.0,,,2022,Finished
12353,2022-07-17T02:00:00.000Z,DAL,LAL,Dallas Mavericks,Los Angeles Lakers,84.0,95.0,,,2022,Finished
12354,2022-07-17T03:00:00.000Z,LAC,MIA,LA Clippers,Miami Heat,83.0,86.0,,,2022,Finished
12355,2022-07-17T19:00:00.000Z,NYK,POR,New York Knicks,Portland Trail Blazers,77.0,85.0,,,2022,Finished
12356,2022-07-17T20:00:00.000Z,TOR,MIL,Toronto Raptors,Milwaukee Bucks,80.0,69.0,,,2022,Finished
12357,2022-07-17T21:30:00.000Z,IND,PHX,Indiana Pacers,Phoenix Suns,69.0,84.0,,,2022,Finished
12358,2022-07-17T22:00:00.000Z,NOP,OKC,New Orleans Pelicans,Oklahoma City Thunder,107.0,71.0,,,2022,Finished
12359,2022-07-17T23:30:00.000Z,GSW,WAS,Golden State Warriors,Washington Wizards,77.0,87.0,,,2022,Finished
12360,2022-07-18T00:00:00.000Z,UTA,DEN,Utah Jazz,Denver Nuggets,82.0,72.0,,,2022,Finished
10980,2022-09-30T10:00:00.000Z,WAS,GSW,Washington Wizards,Golden State Warriors,87.0,96.0,Saitama Super Arena,Tokyo,2022,Finished
10981,2022-10-01T02:00:00.000Z,LAC,MRA,LA Clippers,Ra'anana Maccabi Ra'anana,121.0,81.0,Climate Pledge Arena,Seattle,2022,Finished
10982,2022-10-02T00:00:00.000Z,MIL,MEM,Milwaukee Bucks,Memphis Grizzlies,102.0,107.0,Fiserv Forum,Milwaukee,2022,Finished
10983,2022-10-02T05:00:00.000Z,GSW,WAS,Golden State Warriors,Washington Wizards,104.0,95.0,Saitama Super Arena,Tokyo,2022,Finished
10984,2022-10-02T17:00:00.000Z,BOS,CHA,Boston Celtics,Charlotte Hornets,134.0,93.0,TD Garden,Boston,2022,Finished
10985,2022-10-02T22:00:00.000Z,TOR,UTA,Toronto Raptors,Utah Jazz,114.0,82.0,Rogers Place,Edmonton,2022,Finished
10986,2022-10-02T23:00:00.000Z,HOU,SAS,Houston Rockets,San Antonio Spurs,134.0,96.0,Toyota Center (Houston),Houston,2022,Finished
10987,2022-10-03T02:00:00.000Z,PHX,ADL,Phoenix Suns,Adelaide 36ers,124.0,134.0,Footprint Center,Phoenix,2022,Finished
10988,2022-10-03T23:30:00.000Z,BKN,PHI,Brooklyn Nets,Philadelphia 76ers,108.0,127.0,Barclays Center,Brooklyn,2022,Finished
10989,2022-10-04T00:00:00.000Z,MEM,ORL,Memphis Grizzlies,Orlando Magic,109.0,97.0,FedExForum,Memphis,2022,Finished
10990,2022-10-04T01:00:00.000Z,DEN,OKC,Denver Nuggets,Oklahoma City Thunder,101.0,112.0,Ball Arena,Denver,2022,Finished
10991,2022-10-04T02:30:00.000Z,LAL,SAC,Los Angeles Lakers,Sacramento Kings,75.0,105.0,crypto.com Arena,Los Angeles,2022,Finished
10992,2022-10-04T02:30:00.000Z,LAC,POR,LA Clippers,Portland Trail Blazers,102.0,97.0,Climate Pledge Arena,Seattle,2022,Finished
10993,2022-10-04T23:00:00.000Z,NYK,DET,New York Knicks,Detroit Pistons,117.0,96.0,Madison Square Garden,New York,2022,Finished
10994,2022-10-04T23:30:00.000Z,MIA,MIN,Miami Heat,Minnesota Timberwolves,111.0,121.0,Miami-Dade Arena,Miami,2022,Finished
10995,2022-10-05T01:30:00.000Z,CHI,NOP,Chicago Bulls,New Orleans Pelicans,125.0,129.0,United Center,Chicago,2022,Finished
10996,2022-10-05T02:00:00.000Z,POR,UTA,Portland Trail Blazers,Utah Jazz,101.0,118.0,Moda Center,Portland,2022,Finished
10997,2022-10-05T23:00:00.000Z,CHA,IND,Charlotte Hornets,Indiana Pacers,97.0,122.0,Spectrum Center,Charlotte,2022,Finished
10998,2022-10-05T23:00:00.000Z,PHI,CLE,Philadelphia 76ers,Cleveland Cavaliers,113.0,112.0,Wells Fargo Center,Philadelphia,2022,Finished
10999,2022-10-05T23:30:00.000Z,BOS,TOR,Boston Celtics,Toronto Raptors,119.0,125.0,TD Garden,Boston,2022,Finished
